year,locationabbr,locationdesc,geographiclevel,datasource,class,topic,data_value,data_value_unit,data_value_type,stratificationcategory1,stratification1,stratificationcategory2,stratification2,topicid,locationid,y_lat,x_lon,_dataset_id,_dataset_name,_extracted_at
2022,CA,Fresno County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,451.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06019,36.754296703,-119.641139,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564040
2022,CA,Glenn County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,431.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06021,39.597036054,-122.3825248,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564041
2022,CA,Humboldt County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,449.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06023,40.698998284,-123.8637213,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564041
2022,CA,Imperial County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,368,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06025,33.039838029,-115.3663522,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564041
2022,CA,Inyo County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,436.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06027,36.508506156,-117.4064861,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564042
2022,CA,Kern County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,500.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06029,35.345271442,-118.7305113,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564042
2022,CA,Kings County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,389.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06031,36.078519081,-119.803373,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564043
2022,CA,Lake County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,442.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06033,39.098129118,-122.746033,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564043
2022,CA,Lassen County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,419.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06035,40.669358114,-120.5898736,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564044
2022,CA,Los Angeles County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,379,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06037,34.322099482,-118.2225598,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564044
2022,CA,Madera County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,412,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06039,37.21298745,-119.7460694,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564045
2022,CA,Marin County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,246.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06041,38.073054486,-122.7202011,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564045
2022,CA,Mariposa County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,406,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06043,37.575745088,-119.8981354,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564046
2022,CA,Mendocino County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,360.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06045,39.437181089,-123.3787527,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564046
2022,CA,Merced County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,381,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06047,37.187026463,-120.7044101,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564047
2022,CA,Modoc County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,459.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06049,41.58434456,-120.7206443,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564047
2022,CA,Mono County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,363.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06051,37.933112503,-118.8836474,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564048
2022,CA,Monterey County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,282.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06053,36.21776001,-121.2285748,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564048
2022,CA,Napa County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,347.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06055,38.507774224,-122.3274117,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564049
2022,CA,Nevada County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,339.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06057,39.296546085,-120.7594556,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564049
2022,CA,Orange County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,335.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06059,33.703985123,-117.7566693,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564050
2022,CA,Placer County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,339.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06061,39.060267873,-120.7101907,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564051
2022,CA,Plumas County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,411.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06063,40.002120628,-120.8386478,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564051
2022,CA,Riverside County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,433,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06065,33.744374763,-115.9941376,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564052
2022,CA,Sacramento County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,367.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06067,38.465506578,-121.3184265,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564052
2022,CA,San Benito County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,276.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06069,36.605841241,-121.061087,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564069
2022,CA,San Bernardino County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,468.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06071,34.843872591,-116.1759926,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564070
2022,CA,San Diego County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,337,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06073,33.036193658,-116.7386948,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564071
2022,CA,San Francisco County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,306.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06075,37.746700256,-122.4301026,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564072
2022,CA,San Joaquin County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,366.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06077,37.934684454,-121.2628075,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564073
2022,CA,San Luis Obispo County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,289.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06079,35.388837572,-120.4001413,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564073
2022,CA,San Mateo County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,252.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06081,37.424398447,-122.3221847,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564074
2022,CA,Santa Barbara County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,337.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06083,34.671971443,-120.0128358,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564075
2022,CA,Santa Clara County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,239.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06085,37.227319166,-121.6833781,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564075
2022,CA,Santa Cruz County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,246.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06087,37.054714207,-121.9847782,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564076
2022,CA,Shasta County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,482.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06089,40.758401377,-122.0363525,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564076
2022,CA,Sierra County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,415.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06091,39.577703488,-120.505323,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564077
2022,CA,Siskiyou County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,451.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06093,41.588407249,-122.5364982,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564078
2022,CA,Solano County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,326,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06095,38.289109691,-121.9126891,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564078
2022,CA,Sonoma County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,313.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06097,38.528152516,-122.8878053,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564079
2022,CA,Stanislaus County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,445.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06099,37.55507903,-120.9908905,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564079
2022,CA,Sutter County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,362.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06101,39.033610224,-121.6882005,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564080
2022,CA,Tehama County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,406.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06103,40.119855412,-122.2248324,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564081
2022,CA,Trinity County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,362.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06105,40.647540812,-123.1040176,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564081
2022,CA,Tulare County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,417.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06107,36.220677241,-118.793141,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564082
2022,CA,Tuolumne County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,431.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06109,38.024700324,-119.9474287,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564082
2022,CA,Ventura County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,322.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06111,34.472179871,-119.0761089,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564083
2022,CA,Yolo County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,325.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06113,38.686941022,-121.8973701,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564084
2022,CA,Yuba County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,456.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Male,Race/Ethnicity,Overall,T2,06115,39.267272227,-121.3410525,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564084
2022,CA,Alameda County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,155.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06001,37.642753818,-121.8775366,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564085
2022,CA,Alpine County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,210,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06003,38.594482709,-119.8169696,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564087
2022,CA,Amador County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,222.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06005,38.442106702,-120.6446715,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564088
2022,CA,Butte County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,241,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06007,39.662149772,-121.5929039,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564089
2022,CA,Calaveras County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,205.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06009,38.201655431,-120.5447212,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564090
2022,CA,Colusa County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,219.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06011,39.179136841,-122.2328096,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564090
2022,CA,Contra Costa County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,160.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06013,37.913225034,-121.9118696,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564091
2022,CA,Del Norte County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,219.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06015,41.740048676,-123.890022,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564091
2022,CA,El Dorado County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,198,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06017,38.775206297,-120.5175223,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564092
2022,CA,Fresno County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,269.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06019,36.754296703,-119.641139,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564093
2022,CA,Glenn County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,237.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06021,39.597036054,-122.3825248,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564093
2022,CA,Humboldt County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,257.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06023,40.698998284,-123.8637213,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564094
2022,CA,Imperial County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,194.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06025,33.039838029,-115.3663522,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564095
2022,CA,Inyo County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,278.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06027,36.508506156,-117.4064861,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564095
2022,CA,Kern County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,313.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06029,35.345271442,-118.7305113,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564096
2022,CA,Kings County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,281,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06031,36.078519081,-119.803373,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564096
2022,CA,Lake County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,215.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06033,39.098129118,-122.746033,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564097
2022,CA,Lassen County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,266.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06035,40.669358114,-120.5898736,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564097
2022,CA,Los Angeles County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,222.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06037,34.322099482,-118.2225598,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564098
2022,CA,Madera County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,250.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06039,37.21298745,-119.7460694,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564098
2022,CA,Marin County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,126,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06041,38.073054486,-122.7202011,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564099
2022,CA,Mariposa County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,255.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06043,37.575745088,-119.8981354,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564099
2022,CA,Mendocino County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,217.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06045,39.437181089,-123.3787527,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564100
2022,CA,Merced County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,231.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06047,37.187026463,-120.7044101,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564100
2022,CA,Modoc County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,272.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06049,41.58434456,-120.7206443,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564101
2022,CA,Mono County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,200.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06051,37.933112503,-118.8836474,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564101
2022,CA,Monterey County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,169.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06053,36.21776001,-121.2285748,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564102
2022,CA,Napa County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,207.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06055,38.507774224,-122.3274117,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564102
2022,CA,Nevada County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,206.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06057,39.296546085,-120.7594556,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564103
2022,CA,Orange County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,206.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06059,33.703985123,-117.7566693,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564103
2022,CA,Placer County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,186.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06061,39.060267873,-120.7101907,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564104
2022,CA,Plumas County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,248,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06063,40.002120628,-120.8386478,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564104
2022,CA,Riverside County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,271.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06065,33.744374763,-115.9941376,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564105
2022,CA,Sacramento County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,212.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06067,38.465506578,-121.3184265,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564105
2022,CA,San Benito County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,151.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06069,36.605841241,-121.061087,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564106
2022,CA,San Bernardino County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,300.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06071,34.843872591,-116.1759926,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564106
2022,CA,San Diego County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,188.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06073,33.036193658,-116.7386948,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564107
2022,CA,San Francisco County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,173.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06075,37.746700256,-122.4301026,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564107
2022,CA,San Joaquin County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,214.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06077,37.934684454,-121.2628075,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564108
